Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,EMA_7,EMA_21,Ticker,Company,Headlines,Headline_List,negative,neutral,positive
2022-07-29,134.9499969482422,134.9499969482422,137.64999389648438,132.41000366210938,134.89999389648438,148892900,0.1036146409505072,123.66849311055876,118.4383518648706,AMZN,Amazon,"Amazon Stock Soars In Reaction To Earnings | Investor Business Daily | Amazon Shares Rally After Strong Second Quarter and Guidance | Amazon loses its shirt on Rivian , but revenue bounces back and AMZN stock soars | Amazon Shares Rally After Strong Second Quarter and Guidance | Amazon Shares Rally After Strong Second Quarter and Guidance","['Amazon Stock Soars In Reaction To Earnings', 'Investor Business Daily', 'Amazon Shares Rally After Strong Second Quarter and Guidance', 'Amazon loses its shirt on Rivian , but revenue bounces back and AMZN stock soars', 'Amazon Shares Rally After Strong Second Quarter and Guidance', 'Amazon Shares Rally After Strong Second Quarter and Guidance']",0.3326612710952759,0.5021523833274841,0.1651863008737564
2022-08-01,135.38999938964844,135.38999938964844,138.8300018310547,133.50999450683594,134.9600067138672,76846900,0.0032604850044939,126.59886968033118,119.9794107307595,AMZN,Amazon,Should You Buy Amazon Stock Now ? | The Motley Fool | Amazon Stock  Need to Be Owned . This Analyst Explains Why . ,"['Should You Buy Amazon Stock Now ?', 'The Motley Fool', 'Amazon Stock  Need to Be Owned . This Analyst Explains Why .']",0.997715413570404,0.0013643450802192092,0.0009202524088323116
2022-08-02,134.16000366210938,134.16000366210938,137.44000244140625,134.08999633789062,134.72000122070312,61922400,-0.0090848344270921,128.48915317577573,121.2685555427004,AMZN,Amazon,"Here Why Amazon Stock Was Up 27 % in July , Beating the Market | Amazon Q3 Earnings Show Why Stock Remains A Long - Term Buy | Is Amazon Stock Split Starting to Pay Off ?  | Is Amazon Stock Split Starting to Pay Off ?  | Amazon Stock Shrugged Off Bad News : Here What That Means for Investors","['Here Why Amazon Stock Was Up 27 % in July , Beating the Market', 'Amazon Q3 Earnings Show Why Stock Remains A Long - Term Buy', 'Is Amazon Stock Split Starting to Pay Off ?', 'Is Amazon Stock Split Starting to Pay Off ?', 'Amazon Stock Shrugged Off Bad News : Here What That Means for Investors']",0.39492425322532654,0.41255030035972595,0.1925254762172699
2022-08-03,139.52000427246094,139.52000427246094,140.49000549316406,136.0500030517578,136.2100067138672,71827800,0.0399522992251182,131.24686594994702,122.9277781544968,AMZN,Amazon,Amazon Q2 Earnings : Returning to the Top ?  | Amazon Stock : It No Longer The Fast Growing Behemoth ( NASDAQ : AMZN )  | These Birkenstock Sandals Are Still Available on Amazon | Mere Ek Bhi Baal Safed Nahi Hain : Anil Kapoor shares sneak peek from Amazon miniTv  Case Toh Banta Hai  | Web Series News | Lollipops hustle on Amazon costs US family candy business millions,"['Amazon Q2 Earnings : Returning to the Top ?', 'Amazon Stock : It No Longer The Fast Growing Behemoth ( NASDAQ : AMZN )', 'These Birkenstock Sandals Are Still Available on Amazon', 'Mere Ek Bhi Baal Safed Nahi Hain : Anil Kapoor shares sneak peek from Amazon miniTv  Case Toh Banta Hai', 'Web Series News', 'Lollipops\xa0hustle on Amazon costs US family candy business millions']",0.8329666256904602,0.16667692363262177,0.00035643266164697707
2022-08-04,142.57000732421875,142.57000732421875,143.55999755859375,139.5500030517578,140.5800018310547,70585000,0.0218606863414483,134.07765129351495,124.71343535174424,AMZN,Amazon,Is Now the Right Time to Buy Amazon Stock ?  | Is Now the Right Time to Buy Amazon Stock ?  | Amazon lawsuit : Over 10K Facebook groups accused of fake reviews | CCPA ( Central Consumer Protection Authority ) Imposes Rs 1 Lakh Fine On Amazon For Selling Sub - Standard Pressure Cookers | Rs 1 lakh fine on Amazon for selling sub - standard pressure cookers,"['Is Now the Right Time to Buy Amazon Stock ?', 'Is Now the Right Time to Buy Amazon Stock ?', 'Amazon lawsuit : Over 10K Facebook groups accused of fake reviews', 'CCPA ( Central Consumer Protection Authority ) Imposes Rs 1 Lakh Fine On Amazon For Selling Sub - Standard Pressure Cookers', 'Rs 1 lakh fine on Amazon for selling sub - standard pressure cookers']",0.7514678835868835,0.04319232702255249,0.20533975958824158
2022-08-05,140.8000030517578,140.8000030517578,142.86000061035156,139.60000610351562,140.10000610351562,50686900,-0.0124149833873247,135.75823923307567,126.17585059720004,AMZN,Amazon,Why Amazon Stock Was Trading Lower on Friday | Is Amazon Stock a Buy After Agreeing to Buy iRobot at a 22 % Premium ?  | Is Amazon Stock a Buy After Agreeing to Buy iRobot at a 22 % Premium ?  | Amazon Stock : Amazon To Buy iRobot | Investor Business Daily | Amazon Stock Has Rallied 41 %. Buy or Sell ? ,"['Why Amazon Stock Was Trading Lower on Friday', 'Is Amazon Stock a Buy After Agreeing to Buy iRobot at a 22 % Premium ?', 'Is Amazon Stock a Buy After Agreeing to Buy iRobot at a 22 % Premium ?', 'Amazon Stock : Amazon To Buy iRobot', 'Investor Business Daily', 'Amazon Stock Has Rallied 41 %. Buy or Sell ?']",0.33311232924461365,0.5002759099006653,0.16661177575588226
2022-08-08,139.41000366210938,139.41000366210938,144.22999572753906,138.2899932861328,142.0500030517578,52229000,-0.0098721545420527,136.6711803403341,127.37895542128268,AMZN,Amazon,"Amazon Stock Topped The Revenues Consensus In Q2 , What Next ?  | Amazon After Q2 Earnings : What the Analysts Are Saying | Amazon PS5 Restock to Drop on Aug . 8 Here What to Expect | With iRobot acquisition , Amazon wants to scan every inch of your home | Amazon iRobot Acquisition Is About More Than Just Vacuums","['Amazon Stock Topped The Revenues Consensus In Q2 , What Next ?', 'Amazon After Q2 Earnings : What the Analysts Are Saying', 'Amazon PS5 Restock to Drop on Aug . 8 Here What to Expect', 'With iRobot acquisition , Amazon wants to scan every inch of your home', 'Amazon iRobot Acquisition Is About More Than Just Vacuums']",0.7365201115608215,0.20046523213386536,0.0630146935582161
2022-08-09,137.8300018310547,137.8300018310547,138.9499969482422,136.2100067138672,138.0500030517578,40434700,-0.0113334896316634,136.96088571301425,128.32905054944376,AMZN,Amazon,"Amazon bought the company that makes the Roomba . Antitrust researchers and data - privacy experts say it  the most dangerous , threatening acquisition in the company history   | With iRobot acquisition , Amazon wants to scan every inch of your home - General Discussion Discussions on AppleInsider Forums | Theyve Got You Mapped From A To Z : Amazon Acquisition Sets Off Antitrust Radars | Monopoly Watch : Amazon Acquisition of iRobot Draws Scrutiny | Monopoly Watch : Amazon Acquisition of iRobot Draws Scrutiny","['Amazon bought the company that makes the Roomba . Antitrust researchers and data - privacy experts say it  the most dangerous , threatening acquisition in the company history', 'With iRobot acquisition , Amazon wants to scan every inch of your home - General Discussion Discussions on AppleInsider Forums', 'Theyve Got You Mapped From A To Z : Amazon Acquisition Sets Off Antitrust Radars', 'Monopoly Watch : Amazon Acquisition of iRobot Draws Scrutiny', 'Monopoly Watch : Amazon Acquisition of iRobot Draws Scrutiny']",0.40079060196876526,5.4829044529469684e-05,0.5991545915603638
2022-08-10,142.69000244140625,142.69000244140625,144.60000610351562,141.00999450683594,142.89999389648438,54773800,0.0352608325167747,138.39316489511225,129.63459163053128,AMZN,Amazon,The Lululemon Belt Bag Is In Stock At Amazon Right Now | Theyve Got You Mapped From A To Z : Amazon Acquisition Sets Off Antitrust Radars,"['The Lululemon Belt Bag Is In Stock At Amazon Right Now', 'Theyve Got You Mapped From A To Z : Amazon Acquisition Sets Off Antitrust Radars']",0.9999958872795105,6.857453627162613e-08,4.079548034496838e-06
2022-08-11,140.63999938964844,140.63999938964844,144.49000549316406,139.75999450683594,143.86000061035156,44867300,-0.0143668303082384,138.9548735187463,130.63508324499648,AMZN,Amazon,"Amazon Stock Upgraded : Profit Flow Rising ? | Investor Business Daily | Amazon Stock Split : Has It Affected Share Prices ?  | AMZN LAWSUIT ALERT : Levi & Korsinsky Notifies Amazon . com , Inc . Investors of a Class Action Lawsuit and Upcoming Deadline | Amazon fined over labor law breaches in Spain – TechCrunch | Amazon to offer behavioral health services through Ginger partnership","['Amazon Stock Upgraded : Profit Flow Rising ?', 'Investor Business Daily', 'Amazon Stock Split : Has It Affected Share Prices ?', 'AMZN LAWSUIT ALERT : Levi & Korsinsky Notifies Amazon . com , Inc . Investors of a Class Action Lawsuit and Upcoming Deadline', 'Amazon fined over labor law breaches in Spain – TechCrunch', 'Amazon to offer behavioral health services through Ginger partnership']",0.6623299717903137,0.16761495172977448,0.1700550764799118
