Company,Target,Predicted
MSFT_stock_gdelt_final_train,348.3200004821993,373.37944142398925
AAPL_stock_gdelt_final_train,136.49999922000612,156.45349719974644
MSFT_stock_gdelt_final_train,370.6199923904133,403.04850992797225
AAPL_stock_gdelt_final_train,213.25000406655582,223.25246885277502
MSFT_stock_gdelt_final_train,376.1700105757664,393.81504150754705
MSFT_stock_gdelt_final_train,300.1900061137422,317.09293255447125
AAPL_stock_gdelt_final_train,214.10000924153812,230.8448382360358
MSFT_stock_gdelt_final_train,332.8900143450756,341.73755525565144
AAPL_stock_gdelt_final_train,151.60000574492423,164.10146049109358
AAPL_stock_gdelt_final_train,162.36000130280428,172.93669129704188
MSFT_stock_gdelt_final_train,418.7900092091732,454.12016961134583
AAPL_stock_gdelt_final_train,225.11999220202088,242.5234363924236
MSFT_stock_gdelt_final_train,310.76001132701646,328.87376145719105
AAPL_stock_gdelt_final_train,124.69000220885852,132.22359429930677
AAPL_stock_gdelt_final_train,167.30000216759794,178.1271368505579
AAPL_stock_gdelt_final_train,134.83999641631655,142.80144072846326
MSFT_stock_gdelt_final_train,242.35000605276127,253.00769543282058
MSFT_stock_gdelt_final_train,238.50999461178753,248.48579008156685
AAPL_stock_gdelt_final_train,222.9100025560211,244.72731223910952
AAPL_stock_gdelt_final_train,169.74999882685725,185.0263085319199
MSFT_stock_gdelt_final_train,289.4599947963962,311.07994744685135
MSFT_stock_gdelt_final_train,290.7300075810709,313.7907912689189
MSFT_stock_gdelt_final_train,374.070003694822,401.085812008656
MSFT_stock_gdelt_final_train,303.32998799609055,325.092263827708
AAPL_stock_gdelt_final_train,125.8899990107655,134.91256483327675
MSFT_stock_gdelt_final_train,325.9200133188752,331.34104660355666
MSFT_stock_gdelt_final_train,417.7900110050869,449.8477349973692
AAPL_stock_gdelt_final_train,142.44999718049152,176.1712227587979
AAPL_stock_gdelt_final_train,130.21000620466606,136.8335244041334
AAPL_stock_gdelt_final_train,234.39999127905574,249.34608779558602
MSFT_stock_gdelt_final_train,244.36999466400812,262.03126664525104
AAPL_stock_gdelt_final_train,126.73999780834934,136.80060639913506
MSFT_stock_gdelt_final_train,275.42001270654697,299.1740141471965
AAPL_stock_gdelt_final_train,168.41000537418037,175.12623075201265
MSFT_stock_gdelt_final_train,246.47000154495254,266.127625304388
MSFT_stock_gdelt_final_train,267.70001302728184,277.7046935211984
MSFT_stock_gdelt_final_train,296.0299995844944,325.8549273797326
AAPL_stock_gdelt_final_train,165.22999641757113,175.212308624689
MSFT_stock_gdelt_final_train,282.4699977627061,295.5818698823969
AAPL_stock_gdelt_final_train,143.21000663434984,159.97100658551673
MSFT_stock_gdelt_final_train,332.0599974223133,359.3783252421527
AAPL_stock_gdelt_final_train,191.3100017404913,204.27015087016204
AAPL_stock_gdelt_final_train,170.8500065242694,182.82128475351305
AAPL_stock_gdelt_final_train,229.00000141887537,246.29702808714586
AAPL_stock_gdelt_final_train,149.99999938005087,155.1640212459899
MSFT_stock_gdelt_final_train,227.55999772783548,248.23603020871724
AAPL_stock_gdelt_final_train,175.639998222727,182.9406781556911
AAPL_stock_gdelt_final_train,220.69000464605412,233.06759968533103
AAPL_stock_gdelt_final_train,189.29999880667913,201.04848474687873
MSFT_stock_gdelt_final_train,300.95001418379803,329.53226011479643
AAPL_stock_gdelt_final_train,183.05000377151646,196.09198767809494
MSFT_stock_gdelt_final_train,435.14999991533847,461.0083528793512
MSFT_stock_gdelt_final_train,238.19000332792893,259.11102018919433
AAPL_stock_gdelt_final_train,153.71999966980002,168.34051724067143
AAPL_stock_gdelt_final_train,163.77000583566297,176.6616872155767
MSFT_stock_gdelt_final_train,260.89999328240543,277.79173854619154
AAPL_stock_gdelt_final_train,231.7800029383177,253.7306852809861
AAPL_stock_gdelt_final_train,125.27999872324324,132.12791419036452
MSFT_stock_gdelt_final_train,241.97000201773335,257.54859242589106
AAPL_stock_gdelt_final_train,171.36999408427175,188.823675168063
AAPL_stock_gdelt_final_train,222.50000386128283,238.1122664134827
MSFT_stock_gdelt_final_train,336.63000580223894,355.3855912504442
MSFT_stock_gdelt_final_train,327.89001571581326,365.333041923077
AAPL_stock_gdelt_final_train,179.35999851247615,188.54823107741746
MSFT_stock_gdelt_final_train,301.36999882055903,319.53882166846967
AAPL_stock_gdelt_final_train,172.1000063816217,160.72012131702328
AAPL_stock_gdelt_final_train,159.77999925034644,171.13920878917062
MSFT_stock_gdelt_final_train,236.94000176840564,248.605313401069
MSFT_stock_gdelt_final_train,321.01001194097813,344.1167910113509
AAPL_stock_gdelt_final_train,151.91999808954108,211.52289402477854
AAPL_stock_gdelt_final_train,172.78999412630077,178.49896468977468
AAPL_stock_gdelt_final_train,149.55000376803497,181.63583692326952
MSFT_stock_gdelt_final_train,276.4399993092921,299.1235219456358
AAPL_stock_gdelt_final_train,156.57000801782522,168.712880781358
MSFT_stock_gdelt_final_train,265.26998832561827,285.0633308010329
MSFT_stock_gdelt_final_train,224.50999407477525,243.9778393261031
AAPL_stock_gdelt_final_train,142.8099970713834,151.5579531795463
MSFT_stock_gdelt_final_train,330.7999902502143,359.38923630560026
MSFT_stock_gdelt_final_train,429.1700066983104,462.94656558097273
MSFT_stock_gdelt_final_train,256.82998780893837,280.1537022558478
AAPL_stock_gdelt_final_train,181.99000362037933,174.56899918506346
MSFT_stock_gdelt_final_train,250.16000298339168,264.84689167703715
MSFT_stock_gdelt_final_train,420.7200043734702,453.3557255929009
MSFT_stock_gdelt_final_train,252.55999943408187,274.97260203896536
AAPL_stock_gdelt_final_train,181.1199946722595,189.58461784789446
AAPL_stock_gdelt_final_train,139.4999997279715,166.33341389735443
MSFT_stock_gdelt_final_train,324.3500071600393,349.3476643952782
MSFT_stock_gdelt_final_train,329.32000416923626,353.24451190053884
MSFT_stock_gdelt_final_train,281.02999608787655,303.5321698495973
MSFT_stock_gdelt_final_train,280.80999435250493,310.20974067950743
MSFT_stock_gdelt_final_train,373.54000297271347,401.1225930970141
AAPL_stock_gdelt_final_train,129.7100064743051,139.30150320122166
AAPL_stock_gdelt_final_train,126.20999879568053,134.29175910698106
AAPL_stock_gdelt_final_train,229.03999195875454,248.97462559388038
MSFT_stock_gdelt_final_train,242.0099940327127,258.1182161346824
AAPL_stock_gdelt_final_train,157.3699931309663,175.78130011437958
MSFT_stock_gdelt_final_train,330.2199995093816,366.84960365398007
AAPL_stock_gdelt_final_train,147.96000566712877,180.39214218718456
MSFT_stock_gdelt_final_train,256.76998837322304,276.0283273202413
MSFT_stock_gdelt_final_train,296.36999258246584,326.0552374608488
AAPL_stock_gdelt_final_train,141.91000372155216,153.94777483283283
MSFT_stock_gdelt_final_train,433.5100077302887,461.90780799250575
AAPL_stock_gdelt_final_train,163.19999821381936,186.83356971741418
AAPL_stock_gdelt_final_train,131.0099945065064,140.69413144910416
MSFT_stock_gdelt_final_train,333.10000285904067,359.3032717345887
AAPL_stock_gdelt_final_train,192.24999625919915,206.59368371816194
AAPL_stock_gdelt_final_train,155.80999643816745,172.72008083289515
MSFT_stock_gdelt_final_train,313.8500031906406,340.5603017279428
AAPL_stock_gdelt_final_train,207.22999502588854,221.65895255372405
AAPL_stock_gdelt_final_train,188.08000248323359,185.40785552637416
MSFT_stock_gdelt_final_train,286.4999998079475,309.4320725130347
AAPL_stock_gdelt_final_train,134.86999569862436,167.72636526675836
AAPL_stock_gdelt_final_train,186.1900009302517,197.16098421264522
MSFT_stock_gdelt_final_train,327.00000316175107,349.3819497871155
MSFT_stock_gdelt_final_train,228.850005568896,243.65594012790734
AAPL_stock_gdelt_final_train,216.74999686458398,226.45190761666132
MSFT_stock_gdelt_final_train,282.2999860460587,303.1327518826402
AAPL_stock_gdelt_final_train,125.4300004492811,132.68221427982627
MSFT_stock_gdelt_final_train,404.26998598061624,447.0260305097291
MSFT_stock_gdelt_final_train,337.91000137299676,363.05192965009707
AAPL_stock_gdelt_final_train,131.96000685527912,145.6315048257365
AAPL_stock_gdelt_final_train,195.89000271439306,210.15716989515627
MSFT_stock_gdelt_final_train,331.3200081862397,356.5574729435685
MSFT_stock_gdelt_final_train,242.4700011197765,256.054811534571
MSFT_stock_gdelt_final_train,286.14999358856954,314.1962202122523
AAPL_stock_gdelt_final_train,153.03999467949438,159.6917615653951
AAPL_stock_gdelt_final_train,195.61000090965538,186.7891745210057
AAPL_stock_gdelt_final_train,259.0199890136719,259.3415289403125
MSFT_stock_gdelt_final_train,286.5400070405886,308.3778081272831
AAPL_stock_gdelt_final_train,153.33999600577062,163.6060896891074
AAPL_stock_gdelt_final_train,194.67998914532095,209.4811571562802
MSFT_stock_gdelt_final_train,308.760007310013,332.3691670464869
MSFT_stock_gdelt_final_train,421.4399976020541,457.3615011206967
AAPL_stock_gdelt_final_train,178.17999272890978,195.2443633985339
AAPL_stock_gdelt_final_train,230.75999332705976,251.45364791928418
AAPL_stock_gdelt_final_train,135.35000547354448,144.43526218571697
MSFT_stock_gdelt_final_train,398.67000821186235,423.7219924994134
MSFT_stock_gdelt_final_train,450.9500111058224,459.55838363610025
MSFT_stock_gdelt_final_train,282.51001260417803,302.28929776458614
AAPL_stock_gdelt_final_train,125.86000079135741,132.5512501510608
MSFT_stock_gdelt_final_train,226.74999963905543,243.46901778468236
MSFT_stock_gdelt_final_train,228.55999688302563,249.1993386304157
MSFT_stock_gdelt_final_train,247.8600017878116,265.2409073740865
AAPL_stock_gdelt_final_train,145.30999678608808,153.52096531578093
AAPL_stock_gdelt_final_train,146.35000591888456,159.99398222633184
MSFT_stock_gdelt_final_train,280.5199913732577,304.6228348821642
MSFT_stock_gdelt_final_train,329.36999418796046,355.24163217064785
AAPL_stock_gdelt_final_train,144.979996177504,158.915785231618
AAPL_stock_gdelt_final_train,222.38000673205153,238.29632663594168
MSFT_stock_gdelt_final_train,289.04998533688746,311.3872376898035
MSFT_stock_gdelt_final_train,236.47999658354956,248.01545020220055
AAPL_stock_gdelt_final_train,164.86999652667924,157.6934845415326
AAPL_stock_gdelt_final_train,175.08000311644957,161.96916456460815
MSFT_stock_gdelt_final_train,237.03999321910032,254.70381415867996
MSFT_stock_gdelt_final_train,289.5199904276961,307.1584321119554
MSFT_stock_gdelt_final_train,375.7900103451539,407.3614996104116
AAPL_stock_gdelt_final_train,157.83000338434786,170.08097730320358
MSFT_stock_gdelt_final_train,255.85000463441887,269.5029102809595
MSFT_stock_gdelt_final_train,330.5899941274184,363.8370240354853
AAPL_stock_gdelt_final_train,223.96000294638893,240.83768590539273
MSFT_stock_gdelt_final_train,374.51000716556524,408.522120233869
MSFT_stock_gdelt_final_train,443.3299800507594,460.09718016667836
AAPL_stock_gdelt_final_train,176.30000369149408,205.54052864136094
AAPL_stock_gdelt_final_train,172.6199939416241,185.16671333619058
AAPL_stock_gdelt_final_train,224.2299964871594,241.99642519092853
AAPL_stock_gdelt_final_train,158.91000305702352,172.2885350345945
MSFT_stock_gdelt_final_train,252.72000173373817,276.12694157255106
MSFT_stock_gdelt_final_train,382.7000157400544,410.62360322799947
AAPL_stock_gdelt_final_train,195.10000460722435,207.43763461621592
MSFT_stock_gdelt_final_train,426.8900205322971,457.28827373253813
AAPL_stock_gdelt_final_train,177.8200055928148,167.52806218776152
AAPL_stock_gdelt_final_train,173.22999635494583,184.86566611656858
AAPL_stock_gdelt_final_train,193.42000228199623,181.7590057453299
MSFT_stock_gdelt_final_train,254.1499939915766,276.0707389434329
MSFT_stock_gdelt_final_train,331.7699868342352,366.80414849844607
AAPL_stock_gdelt_final_train,130.14999382235376,138.03574904389887
MSFT_stock_gdelt_final_train,234.52999970513974,249.6071871819613
MSFT_stock_gdelt_final_train,241.80000361653993,257.93984611733964
MSFT_stock_gdelt_final_train,339.119995699879,365.23245317916013
AAPL_stock_gdelt_final_train,133.69999711612547,142.40806365988465
MSFT_stock_gdelt_final_train,405.48998592007416,439.6797804065282
MSFT_stock_gdelt_final_train,341.2699925995476,364.72981381280994
MSFT_stock_gdelt_final_train,242.0500031675615,259.61959824802767
MSFT_stock_gdelt_final_train,294.5899979096649,305.6860168176791
AAPL_stock_gdelt_final_train,147.8099986265922,158.01823017379402
AAPL_stock_gdelt_final_train,195.7100070205461,200.00884125159337
MSFT_stock_gdelt_final_train,277.51998915216797,311.1028195924046
AAPL_stock_gdelt_final_train,167.22999533901506,175.8458904058791
MSFT_stock_gdelt_final_train,422.54000627891224,462.4801138141739
MSFT_stock_gdelt_final_train,428.1499972690727,457.4935904243576
AAPL_stock_gdelt_final_train,141.16999804083136,154.51407080877865
MSFT_stock_gdelt_final_train,286.10998635592847,308.7634388927291
AAPL_stock_gdelt_final_train,129.41000408512912,127.21038940350742
AAPL_stock_gdelt_final_train,172.1900042285452,158.65059599767972
AAPL_stock_gdelt_final_train,121.02999888937539,141.34055731077214
MSFT_stock_gdelt_final_train,293.10998900219425,311.7388874166464
MSFT_stock_gdelt_final_train,277.9400042242524,298.21712757874053
MSFT_stock_gdelt_final_train,372.6499980274821,399.1713084239819
MSFT_stock_gdelt_final_train,305.21999875423904,327.87616764365526
MSFT_stock_gdelt_final_train,414.70998670988416,444.1406096725005
AAPL_stock_gdelt_final_train,135.86999515934633,140.8117625635106
AAPL_stock_gdelt_final_train,131.94000201924186,141.15636316294572
MSFT_stock_gdelt_final_train,424.57001191598107,453.6606570982877
MSFT_stock_gdelt_final_train,427.92999553370106,455.92200162870364
MSFT_stock_gdelt_final_train,339.8299833158872,369.77443823504296
MSFT_stock_gdelt_final_train,289.160001422235,306.92380620367845
MSFT_stock_gdelt_final_train,281.39999070591335,300.78177532474007
AAPL_stock_gdelt_final_train,125.56999922585045,129.24532371365933
AAPL_stock_gdelt_final_train,214.24000589230798,224.41257715317803
MSFT_stock_gdelt_final_train,241.55000216331064,265.0977167862066
AAPL_stock_gdelt_final_train,120.5899963950054,123.57516812295033
AAPL_stock_gdelt_final_train,169.67999199827437,177.97572890816187
AAPL_stock_gdelt_final_train,173.99999919217495,186.9485754694588
AAPL_stock_gdelt_final_train,134.50000029856218,141.23180140920832
MSFT_stock_gdelt_final_train,334.2699899532818,356.97506079860983
MSFT_stock_gdelt_final_train,298.57998511343436,318.6462753737324
AAPL_stock_gdelt_final_train,208.13999876548652,220.05211174351194
AAPL_stock_gdelt_final_train,132.0299988032656,136.18982381740298
AAPL_stock_gdelt_final_train,227.78999635300116,242.9210714373672
MSFT_stock_gdelt_final_train,378.60998001935883,408.1444026525133
AAPL_stock_gdelt_final_train,160.0700093190513,173.0581849891094
MSFT_stock_gdelt_final_train,232.89999411058852,246.94638283601853
MSFT_stock_gdelt_final_train,310.64999524166893,326.5750423496102
MSFT_stock_gdelt_final_train,261.47000123715503,284.54271937620075
MSFT_stock_gdelt_final_train,405.64999963297674,444.0679909908104
AAPL_stock_gdelt_final_train,156.80000251551857,174.7558994756321
AAPL_stock_gdelt_final_train,163.75999332009678,175.9826728478303
AAPL_stock_gdelt_final_train,151.11999597000414,156.17489842266772
MSFT_stock_gdelt_final_train,341.2699925995476,365.35010092185627
MSFT_stock_gdelt_final_train,331.2099921008922,356.4544950267628
AAPL_stock_gdelt_final_train,126.84999836551061,126.78379246640381
MSFT_stock_gdelt_final_train,234.80999707181127,250.3148350824813
MSFT_stock_gdelt_final_train,335.39999264137447,357.1995365265248
MSFT_stock_gdelt_final_train,240.35000584017325,255.19865827781814
MSFT_stock_gdelt_final_train,422.8599880517323,458.35828839816173
MSFT_stock_gdelt_final_train,305.41000647837615,322.8437021331302
MSFT_stock_gdelt_final_train,286.51001302935407,308.4695554097453
MSFT_stock_gdelt_final_train,246.47999574428195,259.3555908394001
AAPL_stock_gdelt_final_train,171.21000641516127,181.86325495198918
AAPL_stock_gdelt_final_train,154.47999424306192,162.4636085180196
AAPL_stock_gdelt_final_train,134.75999407856338,197.63066685367562
AAPL_stock_gdelt_final_train,166.899994730431,179.357855706597
AAPL_stock_gdelt_final_train,166.1300046479988,157.39441856702902
AAPL_stock_gdelt_final_train,180.74999927219733,193.72873639254973
AAPL_stock_gdelt_final_train,193.1499917348299,206.1900794282693
MSFT_stock_gdelt_final_train,348.0999987468277,363.11753298973787
AAPL_stock_gdelt_final_train,150.96000617509415,146.68524662319487
MSFT_stock_gdelt_final_train,288.36999173211376,309.34863407386734
MSFT_stock_gdelt_final_train,329.8099976587037,356.9232903134653
MSFT_stock_gdelt_final_train,378.9099962200126,409.7765120887962
MSFT_stock_gdelt_final_train,417.4599855755369,449.5278293128577
MSFT_stock_gdelt_final_train,271.3999934473887,288.1485443188795
MSFT_stock_gdelt_final_train,253.69999632150393,272.91623180298035
AAPL_stock_gdelt_final_train,186.99999855895896,197.4372105975006
MSFT_stock_gdelt_final_train,416.1199943734792,450.9809942650682
AAPL_stock_gdelt_final_train,154.6499944277386,206.15462109288848
MSFT_stock_gdelt_final_train,446.34000310208654,463.09201599161685
MSFT_stock_gdelt_final_train,360.6899963757642,393.1945109159133
MSFT_stock_gdelt_final_train,242.03999375057037,261.02537920608216
AAPL_stock_gdelt_final_train,121.20999883482135,124.87026469054064
AAPL_stock_gdelt_final_train,191.72999169280092,204.89744028488167
MSFT_stock_gdelt_final_train,406.8099963323039,442.37889141141574
MSFT_stock_gdelt_final_train,299.08999743688406,323.40622299831745
AAPL_stock_gdelt_final_train,228.86999602567684,239.51840624288081
AAPL_stock_gdelt_final_train,152.86999449481772,169.03414010246686
AAPL_stock_gdelt_final_train,172.89999574636175,191.4511378197842
MSFT_stock_gdelt_final_train,257.17001504664864,277.10542200297647
AAPL_stock_gdelt_final_train,185.85000481249733,200.63227021445138
MSFT_stock_gdelt_final_train,369.67001464037463,390.46487328163136
AAPL_stock_gdelt_final_train,176.08000045137206,185.78401149333888
MSFT_stock_gdelt_final_train,416.7900128010006,449.5929000343386
MSFT_stock_gdelt_final_train,342.66000425565295,362.60454561342345
MSFT_stock_gdelt_final_train,237.7100059399986,249.98270200678417
AAPL_stock_gdelt_final_train,234.92999560622326,250.63676270025113
AAPL_stock_gdelt_final_train,176.57000573546247,187.72786805042978
AAPL_stock_gdelt_final_train,174.61000160549668,191.43497324051347
MSFT_stock_gdelt_final_train,336.05999784748934,357.23672849174915
MSFT_stock_gdelt_final_train,244.42999409972344,257.1841408411329
AAPL_stock_gdelt_final_train,191.24000341510637,203.2071575933525
AAPL_stock_gdelt_final_train,162.74000496683368,172.24742207258817
AAPL_stock_gdelt_final_train,145.38000574047044,171.25035408935364
AAPL_stock_gdelt_final_train,173.44000408589753,183.7407780620043
MSFT_stock_gdelt_final_train,466.2500003677706,465.21253628054916
AAPL_stock_gdelt_final_train,194.50000195467192,207.9873068402026
MSFT_stock_gdelt_final_train,249.19999679428474,267.5225750917189
AAPL_stock_gdelt_final_train,171.77000577303767,158.30613995260944
AAPL_stock_gdelt_final_train,137.58999652765158,150.51551213214097
AAPL_stock_gdelt_final_train,222.77000590525122,247.7920178317465
AAPL_stock_gdelt_final_train,145.86000063479415,157.10893219962452
AAPL_stock_gdelt_final_train,172.38999944393072,189.0852080268901
AAPL_stock_gdelt_final_train,116.3600006,144.30435970513648
AAPL_stock_gdelt_final_train,149.1000060302196,182.59545682280688
AAPL_stock_gdelt_final_train,151.00999434994313,140.53577001659835
AAPL_stock_gdelt_final_train,164.85000550833863,174.95309713889765
AAPL_stock_gdelt_final_train,174.19999865915943,190.85315042514188
MSFT_stock_gdelt_final_train,442.5700100248578,463.1934264892662
MSFT_stock_gdelt_final_train,260.5799848786774,274.03536908061056
MSFT_stock_gdelt_final_train,229.5299991736697,238.1264467637884
AAPL_stock_gdelt_final_train,180.96000700314903,183.99254924960422
AAPL_stock_gdelt_final_train,147.91999812085373,156.8696096937986
MSFT_stock_gdelt_final_train,413.54000722447387,440.93671361096136
AAPL_stock_gdelt_final_train,145.86000063479415,156.78400800020648
AAPL_stock_gdelt_final_train,233.6700002397006,249.87963795629162
AAPL_stock_gdelt_final_train,141.55999721403109,172.3385083288471
MSFT_stock_gdelt_final_train,424.58999270580904,457.6539237081561
MSFT_stock_gdelt_final_train,460.7699834262931,461.5957241861143
AAPL_stock_gdelt_final_train,165.00000191987777,177.84313854279168
AAPL_stock_gdelt_final_train,188.00999565465074,202.05136891749947
AAPL_stock_gdelt_final_train,173.49999839891422,179.8481586026151
AAPL_stock_gdelt_final_train,150.039994171529,160.37069940436012
MSFT_stock_gdelt_final_train,296.7099931892681,321.02316760952823
MSFT_stock_gdelt_final_train,238.92999256400253,249.7325693012226
MSFT_stock_gdelt_final_train,373.0700054907357,403.6009414834444
MSFT_stock_gdelt_final_train,264.51001069088585,285.527286871311
MSFT_stock_gdelt_final_train,295.22000149571437,317.0867237484927
AAPL_stock_gdelt_final_train,127.3499980958716,132.65101604660987
AAPL_stock_gdelt_final_train,132.53999297989716,128.6619193034722
AAPL_stock_gdelt_final_train,142.8999949183069,161.13399747001904
AAPL_stock_gdelt_final_train,161.38000348942035,175.58570105232545
AAPL_stock_gdelt_final_train,209.2700057452065,234.80295782910338
MSFT_stock_gdelt_final_train,411.2199986081578,437.00996340043645
MSFT_stock_gdelt_final_train,333.54998911586705,354.16744786571513
AAPL_stock_gdelt_final_train,124.76000212859306,133.1787478941298
MSFT_stock_gdelt_final_train,459.27999173273935,461.029505429131
AAPL_stock_gdelt_final_train,253.47999399952369,256.66087028232215
AAPL_stock_gdelt_final_train,157.27999953564176,181.8702275742943
AAPL_stock_gdelt_final_train,154.46000747632027,175.20630536694827
MSFT_stock_gdelt_final_train,322.9800143379162,342.49999054275037
AAPL_stock_gdelt_final_train,148.9100041982049,164.0694204412818
AAPL_stock_gdelt_final_train,142.63999901250622,165.6349272063413
AAPL_stock_gdelt_final_train,228.22000307247592,243.42404409830553
MSFT_stock_gdelt_final_train,278.8500051769734,296.5672743489013
AAPL_stock_gdelt_final_train,218.53999655827414,239.6396278326145
AAPL_stock_gdelt_final_train,165.2100053992305,175.8784746603586
MSFT_stock_gdelt_final_train,296.769988820568,312.49557042761813
MSFT_stock_gdelt_final_train,302.380002637221,337.77119347168997
MSFT_stock_gdelt_final_train,304.059994446081,319.14935605227225
MSFT_stock_gdelt_final_train,286.14001841131727,302.0125950216753
MSFT_stock_gdelt_final_train,288.3299844994727,309.86146927356464
AAPL_stock_gdelt_final_train,151.00000096657232,155.9457882575594
AAPL_stock_gdelt_final_train,149.80000203886584,163.58193210377956
AAPL_stock_gdelt_final_train,161.50999612782198,147.6538756609423
MSFT_stock_gdelt_final_train,412.32000728501595,445.256612111818
MSFT_stock_gdelt_final_train,421.4100035908196,452.2519277182765
MSFT_stock_gdelt_final_train,259.5799866745911,278.20853508282386
AAPL_stock_gdelt_final_train,182.4100020758869,188.82512071171163
MSFT_stock_gdelt_final_train,294.3900150082755,314.4262503866922
MSFT_stock_gdelt_final_train,442.620000043582,463.76214094277026
MSFT_stock_gdelt_final_train,262.14999484192873,287.83910838562593
AAPL_stock_gdelt_final_train,161.619993496284,173.43536133982607
AAPL_stock_gdelt_final_train,132.36999492101998,147.1492321216101
MSFT_stock_gdelt_final_train,315.26001085423565,347.95918972300575
AAPL_stock_gdelt_final_train,226.33999702866433,236.87795920791584
MSFT_stock_gdelt_final_train,261.149992833427,277.71683721524465
AAPL_stock_gdelt_final_train,132.7599940942197,142.0635565956268
AAPL_stock_gdelt_final_train,193.0500026303351,210.1927302689123
MSFT_stock_gdelt_final_train,243.77000411127028,258.9972034928342
AAPL_stock_gdelt_final_train,185.6400013331446,204.78611641754208
MSFT_stock_gdelt_final_train,326.0499873675581,349.2660064225311
AAPL_stock_gdelt_final_train,220.91000788617615,236.01792025937252
AAPL_stock_gdelt_final_train,169.30000108904187,180.3159620369023
MSFT_stock_gdelt_final_train,413.5199959993225,453.4425880059535
MSFT_stock_gdelt_final_train,311.7399906971205,332.7768938567388
AAPL_stock_gdelt_final_train,181.4200002501347,195.53393980414418
AAPL_stock_gdelt_final_train,192.75000130405886,204.82144720495393
MSFT_stock_gdelt_final_train,374.3800026815589,399.6068683375052
AAPL_stock_gdelt_final_train,146.91999866013177,156.48995040928546
MSFT_stock_gdelt_final_train,393.8699924839894,417.9209133311343
MSFT_stock_gdelt_final_train,281.9200162507696,306.7044892630839
AAPL_stock_gdelt_final_train,179.38000653721264,192.2661863480637
AAPL_stock_gdelt_final_train,229.53999700361422,246.7080981848237
MSFT_stock_gdelt_final_train,249.41999852965637,269.042781452602
AAPL_stock_gdelt_final_train,167.66000205848982,182.97372158285899
MSFT_stock_gdelt_final_train,403.7799924911488,424.9572405359068
MSFT_stock_gdelt_final_train,225.41000368147843,247.29786516858258
MSFT_stock_gdelt_final_train,255.28999468341408,269.1318808619263
AAPL_stock_gdelt_final_train,169.58000289377955,179.93035051383603
MSFT_stock_gdelt_final_train,260.54998706302746,293.4137487476292
MSFT_stock_gdelt_final_train,309.4200125161279,331.19118307101604
MSFT_stock_gdelt_final_train,418.01001274045854,454.8717090526589
AAPL_stock_gdelt_final_train,190.28999212923335,205.57450742030144
AAPL_stock_gdelt_final_train,139.07000788909312,145.41765790091802
MSFT_stock_gdelt_final_train,412.86998879695244,451.66151287917097
MSFT_stock_gdelt_final_train,320.76999137162426,353.91488033427964
AAPL_stock_gdelt_final_train,143.28999409150663,163.6706544710131
AAPL_stock_gdelt_final_train,254.49000385001236,256.73088561410293
AAPL_stock_gdelt_final_train,171.5200032506078,183.76463803540446
AAPL_stock_gdelt_final_train,179.66000409035135,192.96973244184701
MSFT_stock_gdelt_final_train,242.97999632335677,238.191452810207
MSFT_stock_gdelt_final_train,310.1099889069847,331.2896869952784
MSFT_stock_gdelt_final_train,319.9699988954199,353.81951124833
MSFT_stock_gdelt_final_train,302.6199927712515,328.4336058098307
MSFT_stock_gdelt_final_train,227.1199952081961,238.98516800095513
MSFT_stock_gdelt_final_train,428.89999972655283,463.2167399470091
AAPL_stock_gdelt_final_train,170.33000195787113,172.38191715429537
MSFT_stock_gdelt_final_train,237.52999812181406,244.81670531915097
AAPL_stock_gdelt_final_train,125.05999760892071,133.45683647933254
MSFT_stock_gdelt_final_train,241.0099939264187,248.66530142353804
MSFT_stock_gdelt_final_train,415.48998317859883,452.0705331906684
AAPL_stock_gdelt_final_train,179.6999988818295,186.50442793182137
MSFT_stock_gdelt_final_train,447.26998484463553,461.9397042114543
MSFT_stock_gdelt_final_train,294.95000974161854,316.70816919574287
MSFT_stock_gdelt_final_train,332.4299920403501,354.1579368271451
AAPL_stock_gdelt_final_train,173.07000868583535,179.32035660371224
AAPL_stock_gdelt_final_train,233.3999896925343,249.28563005828198
MSFT_stock_gdelt_final_train,269.49999990315706,288.32274089249773
MSFT_stock_gdelt_final_train,244.1999981650224,261.76843480099075
AAPL_stock_gdelt_final_train,182.67999136505838,195.39850937066436
MSFT_stock_gdelt_final_train,260.73999098274913,279.48239032708085
MSFT_stock_gdelt_final_train,371.29999360401786,403.93770833713285
AAPL_stock_gdelt_final_train,147.05999743670114,135.1648270805573
MSFT_stock_gdelt_final_train,286.14001841131727,312.87056404752735
MSFT_stock_gdelt_final_train,251.50999599360966,271.1574581594369
MSFT_stock_gdelt_final_train,277.0100072640417,300.39395321600756
AAPL_stock_gdelt_final_train,188.32000524489416,203.27640763731932
AAPL_stock_gdelt_final_train,152.05999686611045,177.45159178756816
AAPL_stock_gdelt_final_train,179.2299973708766,177.31644195962014
AAPL_stock_gdelt_final_train,242.64999799045924,254.58784164543013
AAPL_stock_gdelt_final_train,150.64999445905124,167.74095675441149
MSFT_stock_gdelt_final_train,407.71999728502493,440.3898060666907
MSFT_stock_gdelt_final_train,253.58999545381812,271.7511980576265
AAPL_stock_gdelt_final_train,142.44999718049152,158.06877318230812
AAPL_stock_gdelt_final_train,156.78999425155135,161.81344550086004
AAPL_stock_gdelt_final_train,187.44000078760402,198.74393953986333
